Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks
2262,Jonathan Schmid\Jonathan-Schmid,fr FRA,DFFW,Augsburg,de Bundesliga,27,1990,16.4,622,451,171,16,0,92,34,33,52,12,20,3,268,156,198,73,398,35,103,2,445,3,10,11,22
2263,Manuel Schmiedebach\Manuel-Schmiedebach,de GER,MF,Hannover 96,de Bundesliga,28,1988,1.8,75,75,0,0,0,9,1,1,0,0,0,0,50,8,17,5,68,2,0,0,50,0,5,5,3
2264,Benno Schmitz\Benno-Schmitz,de GER,DF,RB Leipzig,de Bundesliga,22,1994,0.9,55,49,6,1,0,6,1,3,0,0,0,0,36,6,13,5,40,4,5,0,41,0,2,1,0
2265,Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Everton,eng Premier League,27,1989,23.7,1146,1127,19,11,1,172,37,5,4,0,4,0,805,118,223,132,896,96,1,3,949,5,22,9,17
2266,Alessandro Schöpf\Alessandro-Schopf,at AUT,DFMF,Schalke 04,de Bundesliga,23,1994,9.0,412,336,76,7,1,62,2,10,3,1,2,0,246,85,81,90,242,10,66,0,314,3,14,10,13
2267,Nico Schulz\Nico-Schulz,de GER,DFMF,Hoffenheim,de Bundesliga,24,1993,19.8,1029,865,164,8,0,179,32,71,0,0,0,0,626,194,209,667,174,24,156,3,756,5,17,26,55
2268,André Schürrle\Andre-Schurrle,de GER,FW,Dortmund,de Bundesliga,26,1990,13.7,549,513,36,3,3,114,17,33,23,8,10,2,347,102,100,87,411,29,4,3,395,1,9,14,22
2269,Julian Schuster\Julian-Schuster,de GER,DFMF,Freiburg,de Bundesliga,32,1985,14.5,748,622,126,71,1,101,27,15,53,13,9,4,487,63,198,80,607,46,2,4,602,2,13,5,5
2270,Pirmin Schwegler\Pirmin-Schwegler,ch SUI,MF,Hannover 96,de Bundesliga,30,1987,25.8,1357,1156,201,111,2,183,55,28,89,26,24,3,695,247,415,93,1115,108,0,10,1023,5,26,18,19
2271,Alexander Schwolow\Alexander-Schwolow,de GER,GK,Freiburg,de Bundesliga,25,1992,32.3,1310,926,384,96,0,138,21,0,0,0,0,0,457,45,808,223,905,3,0,116,823,5,29,1,3
2272,Simone Scuffet\Simone-Scuffet,it ITA,GK,Udinese,it Serie A,21,1996,6.0,149,105,44,8,0,14,6,0,0,0,0,0,48,3,98,5,119,0,0,20,84,1,3,0,0
2273,Ernest Seka\Ernest-Seka,gn GUI,DF,Strasbourg,fr Ligue 1,30,1987,24.2,1298,1106,192,7,0,159,14,20,0,0,0,0,773,170,355,263,718,114,185,3,989,2,42,42,31
2274,Vahid Selimović\Vahid-Selimovic,lu LUX,DF,Metz,fr Ligue 1,20,1997,11.7,470,449,21,10,0,66,15,0,1,0,0,0,339,33,98,57,369,29,10,1,369,1,11,6,11
2275,Davie Selke\Davie-Selke,de GER,FW,Hertha BSC,de Bundesliga,22,1995,21.0,463,439,24,0,0,143,0,12,0,0,0,0,187,162,114,40,256,70,0,16,282,3,10,16,24
2276,Ole Selnæs\Ole-Selnaes,no NOR,MF,Saint-Étienne,fr Ligue 1,23,1994,22.9,1224,1185,39,24,5,180,50,11,14,0,0,0,886,89,249,964,173,75,1,3,996,7,20,27,17
2277,Nélson Semedo\Nelson-Semedo,pt POR,DF,Barcelona,es La Liga,23,1993,16.7,1082,973,109,8,1,225,6,25,0,0,0,0,876,107,99,137,815,17,101,3,936,0,15,25,33
2278,Rúben Semedo\Ruben-Semedo,pt POR,DFMF,Villarreal,es La Liga,23,1994,2.5,87,87,0,0,0,9,0,0,0,0,0,0,71,5,11,11,68,5,0,1,76,0,1,2,1
2279,Stefano Sensi\Stefano-Sensi,it ITA,MF,Sassuolo,it Serie A,21,1995,11.6,551,497,54,27,0,87,24,15,22,7,7,1,360,67,124,91,439,15,1,4,435,1,7,10,18
2280,Luigi Sepe\Luigi-Sepe,it ITA,GK,Napoli,it Serie A,26,1991,1.0,19,13,6,1,0,2,0,0,0,0,0,0,17,0,2,6,10,0,0,2,18,0,0,0,0
2281,Suat Serdar\Suat-Serdar,de GER,MF,Mainz 05,de Bundesliga,20,1997,18.9,584,576,8,3,1,146,16,4,1,1,0,0,397,105,82,49,474,34,1,6,457,1,10,10,18
2282,Jean Seri\Jean-Seri,ci CIV,MF,Nice,fr Ligue 1,26,1991,29.1,2667,2529,138,64,3,461,88,48,70,0,0,0,2247,125,295,329,2276,48,3,2,2374,6,26,47,26
2283,Julien Serrano\Julien-Serrano,fr FRA,DF,Monaco,fr Ligue 1,19,1998,3.1,164,139,25,2,0,15,1,15,0,0,0,0,88,9,67,107,23,10,23,0,103,0,7,1,8
2284,Grégory Sertic\Gregory-Sertic,fr FRA,DFMF,Marseille,fr Ligue 1,27,1989,3.9,192,188,4,4,0,22,3,0,0,0,0,0,144,11,37,15,163,13,0,1,168,1,3,1,5
2285,Stéphane Sessègnon\Stephane-Sessegnon,bj BEN,MF,Montpellier,fr Ligue 1,33,1984,10.9,490,442,48,20,0,73,17,11,19,0,0,0,353,31,106,18,438,17,7,7,378,2,10,18,19
2286,Lee Seung-woo\Lee-Seung-woo,kr KOR,MFFW,Hellas Verona,it Serie A,19,1998,4.0,162,155,7,1,0,30,6,3,2,0,0,0,109,30,23,24,129,6,2,1,128,0,1,4,7
2287,Stephan El Shaarawy\Stephan-El-Shaarawy,it ITA,FW,Roma,it Serie A,24,1992,23.9,1006,966,40,2,2,168,20,29,13,7,0,0,729,154,123,68,879,26,22,6,819,2,18,19,28
2288,Meritan Shabani\Meritan-Shabani,al ALB,FW,Bayern Munich,de Bundesliga,18,1999,0.6,15,15,0,0,0,5,1,0,0,0,0,0,13,2,0,4,11,0,0,0,11,0,0,1,0
2289,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Stoke City,eng Premier League,25,1991,33.8,1261,1031,230,81,3,271,94,110,86,4,4,1,762,101,398,964,233,33,23,3,893,7,37,31,38
2290,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,eng Premier League,22,1995,8.8,577,506,71,5,0,86,9,20,7,0,4,0,392,55,130,432,33,39,59,1,460,1,7,14,27
2291,Ryan Shawcross\Ryan-Shawcross,eng ENG,DF,Stoke City,eng Premier League,29,1987,26.3,689,680,9,9,0,97,15,1,0,0,0,0,302,74,313,89,361,194,0,3,455,1,32,6,9
2292,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,25,1992,25.2,1425,1278,147,91,1,194,97,39,42,2,1,0,806,101,518,207,1154,50,6,1,998,14,42,27,21
2293,Gaku Shibasaki\Gaku-Shibasaki,jp JPN,MFFW,Getafe,es La Liga,25,1992,11.0,362,333,29,11,1,69,14,14,12,0,0,0,249,42,71,61,271,20,2,3,260,1,8,10,11
2294,Djibril Sidibé\Djibril-Sidibe,fr FRA,DF,Monaco,fr Ligue 1,25,1992,23.9,1647,1426,221,20,4,243,33,48,1,0,0,0,1132,219,296,248,1102,75,199,3,1372,2,36,34,44
2295,Sidnei\Sidnei,br BRA,DF,La Coruña,es La Liga,27,1989,19.8,782,766,16,16,0,141,32,4,0,0,0,0,540,70,172,149,555,57,0,4,626,1,37,9,3
2296,Jaime Sierra Mateos\Jaime-Sierra-Mateos,es ESP,FWMF,Leganés,es La Liga,19,1998,0.3,6,6,0,0,0,0,0,0,0,0,0,0,4,1,1,2,3,1,0,0,5,0,0,0,0
2297,Vincent Sierro\Vincent-Sierro,ch SUI,MFFW,Freiburg,de Bundesliga,21,1995,2.4,73,69,4,3,0,23,2,4,0,0,0,0,37,14,22,19,46,5,0,0,46,0,1,2,5
2298,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MFFW,Everton,eng Premier League,27,1989,25.1,859,709,150,63,2,158,38,76,74,11,8,1,506,105,248,159,645,37,5,3,566,5,24,17,41
2299,Kolbeinn Sigþórsson\Kolbeinn-Sigthorsson,is ISL,FW,Nantes,fr Ligue 1,27,1990,0.3,8,8,0,0,0,1,0,0,0,0,0,0,4,2,2,1,4,1,0,1,5,0,0,0,1
2300,Adrien Silva\Adrien-Silva,pt POR,MFFW,Leicester City,eng Premier League,28,1989,8.5,418,408,10,5,0,61,11,3,0,0,0,0,311,36,71,66,322,25,0,0,341,1,8,11,10
2301,André Silva\Andre-Silva,pt POR,FW,Milan,it Serie A,21,1995,10.4,296,285,11,1,0,70,0,8,0,0,0,0,210,52,34,31,230,21,0,7,222,3,7,6,20
2302,Bernardo Silva\Bernardo-Silva,pt POR,FWMF,Manchester City,eng Premier League,22,1994,17.0,984,960,24,6,1,166,14,53,9,0,1,0,764,81,139,842,96,33,9,3,830,1,13,9,37
2303,David Silva\David-Silva,es ESP,MF,Manchester City,eng Premier League,31,1986,27.0,2450,2382,68,22,6,382,30,54,41,0,5,1,2094,142,214,2096,299,41,4,3,2136,10,34,37,62
2304,Gabriel Silva\Gabriel-Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,26,1991,23.1,1059,853,206,11,0,195,25,37,0,0,0,0,629,139,291,569,240,43,195,1,819,4,19,23,41
2305,Jonathan Silva\Jonathan-Silva,ar ARG,DF,Roma,it Serie A,23,1994,1.2,87,68,19,2,0,6,1,4,1,0,1,0,57,10,20,65,3,1,16,1,72,0,1,1,2
2306,Thiago Silva\Thiago-Silva,br BRA,DF,Paris S-G,fr Ligue 1,32,1984,23.5,1676,1646,30,28,0,159,29,2,0,0,0,0,1440,88,148,191,1397,61,2,7,1583,6,14,11,8
2307,Matías Silvestre\Matias-Silvestre,ar ARG,DF,Sampdoria,it Serie A,32,1984,34.0,2258,2153,105,102,0,218,88,3,1,0,0,0,1629,201,428,274,1849,101,2,3,1997,4,17,14,10
2308,Marco Silvestri\Marco-Silvestri,it ITA,GK,Hellas Verona,it Serie A,26,1991,2.0,49,27,22,2,0,0,0,0,0,0,0,0,22,1,26,4,35,0,0,10,38,1,0,0,0
2309,Giovanni Simeone\Giovanni-Simeone,ar ARG,FW,Fiorentina,it Serie A,22,1995,33.3,553,522,31,0,3,136,8,15,0,0,0,0,346,118,89,61,410,38,1,17,387,2,11,11,33
2310,Lorenco Šimić\Lorenco-Simic,hr CRO,DF,SPAL,it Serie A,21,1996,3.5,119,117,2,2,0,15,5,0,0,0,0,0,80,10,29,5,102,9,0,0,91,3,6,1,2
2311,Stefan Simić\Stefan-Simic,cz CZE,DF,Crotone,it Serie A,22,1995,6.2,215,198,17,10,0,27,12,0,0,0,0,0,129,26,60,24,157,16,7,1,171,1,6,2,1
2312,David Simón\David-Simon,es ESP,DF,Las Palmas,es La Liga,28,1988,8.0,512,440,72,5,0,78,7,24,1,0,0,0,311,70,131,35,379,29,66,0,402,0,7,15,14
2313,Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,eng Premier League,30,1987,25.6,1144,929,215,11,0,203,18,12,0,0,0,0,549,185,410,122,691,104,204,7,840,1,39,23,32
2314,Jack Simpson\Jack-Simpson,eng ENG,DF,Bournemouth,eng Premier League,20,1996,0.8,4,4,0,0,0,0,0,0,0,0,0,0,3,0,1,4,0,0,0,0,3,0,0,0,0
2315,Josh Sims\Josh-Sims,eng ENG,FWMF,Southampton,eng Premier League,20,1997,1.8,65,63,2,0,0,23,0,3,2,0,0,0,41,12,12,13,42,7,0,0,49,0,0,1,1
2316,Jerome Sinclair\Jerome-Sinclair,eng ENG,MFFW,Watford,eng Premier League,20,1996,0.3,8,8,0,0,0,1,0,0,0,0,0,0,6,1,1,0,8,0,0,0,8,0,0,0,0
2317,Giovanni Sio\Giovanni-Sio,ci CIV,FW,Montpellier,fr Ligue 1,28,1989,24.4,613,584,29,1,0,167,12,30,0,0,0,0,397,92,124,406,89,72,3,21,410,1,13,29,28
2318,Dimitris Siovas\Dimitris-Siovas,gr GRE,DF,Leganés,es La Liga,28,1988,22.8,773,751,22,15,0,132,12,4,0,0,0,0,447,85,241,559,77,94,7,6,563,3,37,3,6
2319,Tobias Sippel\Tobias-Sippel,de GER,GK,M'Gladbach,de Bundesliga,29,1988,4.8,177,138,39,10,0,9,11,0,0,0,0,0,87,5,85,21,131,0,0,14,118,1,7,1,0
2320,Salvatore Sirigu\Salvatore-Sirigu,it ITA,GK,Torino,it Serie A,30,1987,37.0,1213,840,373,103,0,155,41,0,0,0,0,0,503,79,631,56,921,1,0,185,856,4,39,3,5
2321,Moussa Sissoko\Moussa-Sissoko,fr FRA,MFFW,Tottenham,eng Premier League,27,1989,15.4,885,865,20,6,0,130,16,26,2,0,0,0,705,88,92,70,741,53,11,3,730,1,19,19,31
2322,Pione Sisto\Pione-Sisto,dk DEN,FWMF,Celta Vigo,es La Liga,22,1995,27.8,1091,1033,58,24,1,204,50,56,24,0,0,0,794,100,197,115,952,10,9,3,876,4,14,24,32
2323,Antonio Sivera\Antonio-Sivera,es ESP,GK,Alavés,es La Liga,20,1996,0.7,12,8,4,0,0,1,0,0,0,0,0,0,7,0,5,0,10,0,0,2,7,0,0,0,0
2324,Ellyes Skhiri\Ellyes-Skhiri,tn TUN,MF,Montpellier,fr Ligue 1,22,1995,33.9,1586,1565,21,16,1,252,64,10,0,0,0,0,1204,105,277,185,1277,100,3,6,1341,4,29,36,31
2325,Łukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Roma,it Serie A,26,1991,1.0,36,29,7,1,0,8,2,0,0,0,0,0,13,8,15,2,22,0,0,11,29,0,1,0,0
2326,Milan Škriniar\Milan-Skriniar,sk SVK,DF,Inter,it Serie A,22,1995,38.0,2345,2285,60,60,1,276,66,0,0,0,0,0,1945,178,222,307,1899,88,0,23,2143,6,16,27,11
2327,Islam Slimani\Islam-Slimani,dz ALG,FW,Newcastle Utd,eng Premier League,29,1988,1.5,48,48,0,0,0,7,1,0,0,0,0,0,28,14,6,11,27,9,0,1,29,0,2,2,5
2328,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,eng Premier League,29,1988,2.8,112,111,1,0,0,17,0,3,0,0,0,0,78,17,17,21,68,17,0,3,78,1,2,3,10
2329,Naïm Sliti\Naim-Sliti,tn TUN,FWMF,Dijon,fr Ligue 1,25,1992,25.5,903,771,132,53,9,149,41,46,67,0,0,0,624,81,198,108,756,23,6,5,616,11,19,44,38
2330,Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,eng Premier League,27,1989,28.2,1157,1146,11,9,0,110,11,0,0,0,0,0,872,87,198,85,878,142,2,6,993,0,16,7,14
2331,Adam Smith\Adam-Smith,eng ENG,DFMF,Bournemouth,eng Premier League,26,1991,23.0,1090,938,152,13,1,180,14,34,5,0,0,0,716,108,266,125,757,60,133,3,859,2,25,23,34
2332,Tommy Smith\Tommy-Smith,eng ENG,DF,Huddersfield,eng Premier League,25,1992,21.2,1100,855,245,13,2,167,18,46,1,0,0,0,519,160,421,123,667,70,231,1,755,3,32,25,41
2333,Wesley Sneijder\Wesley-Sneijder,nl NED,MFFW,Nice,fr Ligue 1,33,1984,4.4,301,278,23,9,0,65,16,11,11,0,0,0,222,19,60,53,237,5,2,4,232,2,5,8,6
2334,Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,eng Premier League,25,1991,31.0,1722,1410,312,19,2,291,66,107,1,0,0,0,860,249,613,203,1134,83,291,4,1233,5,58,36,60
2335,Ramadan Sobhi\Ramadan-Sobhi,eg EGY,MFFW,Stoke City,eng Premier League,20,1997,13.8,448,429,19,0,1,125,3,15,0,0,0,0,338,33,77,47,350,34,13,1,334,0,10,16,25
2336,Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Alavés,es La Liga,25,1992,16.4,418,409,9,0,0,123,3,14,1,0,0,0,279,60,79,51,281,43,1,18,300,4,12,6,21
2337,Dominic Solanke\Dominic-Solanke,eng ENG,FW,Liverpool,eng Premier League,19,1997,6.6,198,194,4,0,1,42,1,1,0,0,0,0,152,23,23,22,141,25,0,3,149,1,1,6,10
2338,Carlos Soler\Carlos-Soler,es ESP,MFFW,Valencia,es La Liga,20,1997,26.2,992,976,16,10,1,182,37,48,4,0,0,0,766,72,154,137,818,28,2,3,799,1,22,27,36
2339,Somália\Somalia,br BRA,MFFW,Toulouse,fr Ligue 1,28,1988,22.2,631,610,21,0,0,156,8,28,2,0,0,0,449,69,113,112,426,61,18,3,467,3,20,16,22
2340,Yann Sommer\Yann-Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,28,1988,29.2,1214,928,286,58,0,136,39,0,0,0,0,0,622,66,526,219,812,1,0,132,876,1,37,5,1
2341,Kévin Soni\Kevin-Soni,cm CMR,MF,Girona,es La Liga,19,1998,0.2,6,6,0,0,0,2,0,0,0,0,0,0,3,1,2,3,1,1,0,1,3,0,0,0,0
2342,Jérémy Sorbon\Jeremy-Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,33,1983,29.0,1088,1052,36,35,0,137,35,0,0,0,0,0,820,57,211,130,860,82,1,4,923,5,34,13,4
2343,Oliver Sorg\Oliver-Sorg,de GER,DF,Hannover 96,de Bundesliga,27,1990,18.7,743,654,89,14,0,101,27,17,1,0,1,0,312,166,265,123,493,36,74,3,525,3,27,13,15
2344,David Soria\David-Soria,es ESP,GK,Sevilla,es La Liga,24,1993,14.0,284,214,70,14,0,35,6,0,0,0,0,0,133,13,138,20,209,0,0,45,196,0,9,1,1
2345,Roberto Soriano\Roberto-Soriano,it ITA,MFFW,Villarreal,es La Liga,26,1991,12.7,505,498,7,1,0,88,7,11,3,0,0,0,407,43,55,71,402,19,2,3,397,6,4,16,21
2346,Stefano Sorrentino\Stefano-Sorrentino,it ITA,GK,Chievo,it Serie A,38,1979,38.0,1135,638,497,136,0,59,16,0,0,0,0,0,381,82,672,40,875,0,0,170,718,3,18,7,1
2347,Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,eng Premier League,27,1990,0.1,11,9,2,0,0,2,0,0,0,0,0,0,6,1,4,6,1,2,2,0,9,0,0,0,0
2348,Rayan Souici\Rayan-Souici,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,1998,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0
2349,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,Lille,fr Ligue 1,25,1992,13.2,563,551,12,9,0,77,3,0,0,0,0,0,478,28,57,77,440,28,3,5,511,2,10,6,2
2350,Boubakary Soumaré\Boubakary-Soumare,fr FRA,MF,Lille,fr Ligue 1,18,1999,5.7,346,346,0,0,0,65,2,0,0,0,0,0,304,17,25,59,266,15,0,0,292,1,6,7,7
2351,Samuel Souprayen\Samuel-Souprayen,fr FRA,DF,Hellas Verona,it Serie A,28,1989,17.6,838,715,123,14,0,132,12,11,2,0,1,1,495,168,175,590,77,46,107,5,684,2,27,10,9
2352,Arnaud Souquet\Arnaud-Souquet,fr FRA,DF,Nice,fr Ligue 1,25,1992,26.8,1581,1400,181,15,0,224,24,47,0,0,0,0,1172,170,239,128,1212,61,166,5,1346,1,28,32,42
2353,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Freiburg,de Bundesliga,21,1996,23.9,1101,1049,52,50,0,154,35,1,0,0,0,0,772,93,236,325,672,70,2,6,912,0,16,8,20
2354,Luca Sparandeo\Luca-Sparandeo,it ITA,DF,Benevento,it Serie A,17,1999,0.4,16,16,0,0,0,5,0,0,0,0,0,0,14,1,1,14,1,0,0,0,15,0,0,0,0
2355,Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,eng Premier League,38,1979,11.0,232,152,80,26,0,25,4,0,0,0,0,0,44,3,185,6,183,0,0,15,105,1,7,1,0
2356,Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,DF,Atalanta,it Serie A,24,1993,16.7,972,853,119,10,3,128,32,47,0,0,0,0,570,186,216,216,614,22,109,8,746,1,24,11,40
2357,Nicolás Spolli\Nicolas-Spolli,ar ARG,DF,Genoa,it Serie A,34,1983,20.0,650,624,26,25,0,63,14,1,0,0,0,0,454,65,131,29,530,62,1,10,557,2,10,2,7
2358,Marco Sportiello\Marco-Sportiello,it ITA,GK,Fiorentina,it Serie A,25,1992,35.6,985,682,303,68,0,90,24,0,0,0,0,0,525,63,397,75,697,0,0,186,726,6,27,2,1
2359,Bassem Srarfi\Bassem-Srarfi,tn TUN,FWMF,Nice,fr Ligue 1,20,1997,9.7,372,368,4,2,0,92,7,9,1,0,0,0,304,31,37,285,70,15,0,0,303,0,8,7,14
2360,Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DFMF,Stoke City,eng Premier League,23,1993,3.7,135,101,34,1,0,25,3,5,0,0,0,0,69,19,47,77,12,10,33,2,94,1,1,2,6
2361,Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DF,Augsburg,de Bundesliga,23,1993,0.4,9,5,4,0,0,2,1,0,0,0,0,0,3,2,4,5,0,0,4,0,4,0,0,0,0
2362,Benjamin Stambouli\Benjamin-Stambouli,fr FRA,DFMF,Schalke 04,de Bundesliga,26,1990,24.4,1364,1325,39,36,3,160,25,3,0,0,0,0,889,163,312,268,990,72,3,8,1073,6,11,18,27
2363,Junior Stanislas\Junior-Stanislas,eng ENG,MFFW,Bournemouth,eng Premier League,27,1989,14.3,566,510,56,13,3,128,10,29,36,3,1,1,407,68,91,56,483,16,5,3,403,4,10,12,40
2364,Caleb Stanko\Caleb-Stanko,us USA,DFMF,Freiburg,de Bundesliga,24,1993,2.1,118,117,1,1,0,22,2,1,0,0,0,0,88,13,17,37,73,7,0,0,100,0,4,1,3
2365,Niklas Stark\Niklas-Stark,de GER,DFMF,Hertha BSC,de Bundesliga,22,1995,24.6,1033,995,38,38,0,128,25,3,0,0,0,0,700,108,225,75,844,80,0,4,844,4,19,4,12
2366,Tom Starke\Tom-Starke,de GER,GK,Bayern Munich,de Bundesliga,36,1981,2.0,55,45,10,1,0,1,0,0,0,0,0,0,28,6,21,7,35,0,0,9,40,0,2,0,0
2367,Timo Stavitski\Timo-Stavitski,fi FIN,FW,Caen,fr Ligue 1,18,1999,4.5,133,132,1,0,1,35,2,16,0,0,0,0,90,15,28,16,102,12,1,0,86,0,6,3,8
2368,Renato Steffen\Renato-Steffen,ch SUI,FWMF,Wolfsburg,de Bundesliga,25,1991,7.3,222,210,12,0,0,38,11,11,0,0,0,0,136,50,36,179,18,12,12,1,171,1,5,3,7
2369,Marc Stendera\Marc-Stendera,de GER,MF,Eint Frankfurt,de Bundesliga,21,1995,4.1,159,145,14,6,0,26,8,1,6,0,2,0,95,24,40,11,134,10,2,0,108,1,5,3,9
2370,Pascal Stenzel\Pascal-Stenzel,de GER,DFMF,Freiburg,de Bundesliga,21,1996,21.6,1082,852,230,26,0,159,58,40,4,4,0,0,530,253,299,67,751,54,200,1,830,5,19,14,33
2371,Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,eng Premier League,28,1989,36.0,1730,1707,23,3,0,348,89,2,0,0,0,0,1278,162,290,169,1451,92,0,8,1451,5,32,33,19
2372,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,eng Premier League,23,1994,22.0,987,932,55,18,0,115,26,4,0,0,0,0,595,84,308,68,770,103,37,2,730,1,32,9,24
2373,Mariusz Stępiński\Mariusz-Stepinski,pl POL,FW,Nantes,fr Ligue 1,22,1995,0.0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0
2374,Mariusz Stępiński\Mariusz-Stepinski,pl POL,FW,Chievo,it Serie A,22,1995,7.9,150,144,6,0,0,40,2,4,0,0,0,0,99,33,18,21,110,11,0,6,112,1,7,7,7
2375,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,eng Premier League,22,1994,28.7,1205,1188,17,1,4,265,11,47,5,1,0,0,1036,67,102,171,995,24,6,6,999,0,11,26,60
2376,Ognjen Stijepović\Ognjen-Stijepovic,me MNE,MF,Sampdoria,it Serie A,17,1999,0.1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2377,Lars Stindl\Lars-Stindl,de GER,FWMF,M'Gladbach,de Bundesliga,28,1988,30.3,1563,1516,47,10,7,374,24,13,7,5,2,0,1134,268,161,313,1132,63,12,6,1283,10,20,32,57
2378,Valentin Stocker\Valentin-Stocker,ch SUI,MF,Hertha BSC,de Bundesliga,28,1989,0.6,17,17,0,0,0,1,0,0,0,0,0,0,9,5,3,9,3,4,0,0,11,0,1,0,2
2379,Adrian Stoian\Adrian-Stoian,ro ROU,MFFW,Crotone,it Serie A,26,1991,23.7,1025,992,33,12,3,194,25,57,5,3,0,0,480,232,313,160,798,41,15,6,628,9,37,29,60
2380,John Stones\John-Stones,eng ENG,DF,Manchester City,eng Premier League,23,1994,14.5,1214,1208,6,5,0,117,32,0,0,0,0,0,1084,38,92,128,1036,40,1,1,1161,0,13,7,2
2381,Thomas Strakosha\Thomas-Strakosha,al ALB,GK,Lazio,it Serie A,22,1995,38.0,1104,789,315,65,0,122,50,0,0,0,0,0,499,85,520,63,859,0,0,163,810,5,42,4,4
2382,Ivan Strinić\Ivan-Strinic,hr CRO,DF,Sampdoria,it Serie A,30,1987,13.9,843,729,114,13,0,84,13,37,1,0,0,0,506,131,206,622,81,34,100,1,659,2,11,18,27
2383,Tobias Strobl\Tobias-Strobl,de GER,MF,M'Gladbach,de Bundesliga,27,1990,1.3,71,71,0,0,1,17,0,0,0,0,0,0,41,18,12,5,55,4,0,3,63,0,3,1,0
2384,Kevin Strootman\Kevin-Strootman,nl NED,MF,Roma,it Serie A,27,1990,25.1,1478,1431,47,25,1,255,23,22,3,1,0,0,1072,163,243,1170,199,68,18,4,1233,9,19,22,25
2385,Jens Stryger Larsen\Jens-Stryger-Larsen,dk DEN,DF,Udinese,it Serie A,26,1991,28.1,1335,1131,204,34,0,150,24,17,1,0,0,0,855,186,294,127,972,46,169,3,1078,2,23,21,23
2386,Cristhian Stuani\Cristhian-Stuani,uy URU,FW,Girona,es La Liga,30,1986,29.9,480,435,45,0,0,117,5,4,0,0,0,0,252,107,121,38,267,102,0,21,312,3,10,12,16
2387,Stefano Sturaro\Stefano-Sturaro,it ITA,MFDF,Juventus,it Serie A,24,1993,6.8,296,279,17,9,0,47,13,4,1,0,0,0,204,42,50,49,217,13,7,0,239,3,4,2,8
2388,Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,Liverpool,eng Premier League,27,1989,4.8,127,121,6,1,0,34,1,1,0,0,0,0,103,12,12,92,26,4,0,3,101,1,0,4,6
2389,Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,West Brom,eng Premier League,27,1989,1.3,31,28,3,0,0,8,0,2,0,0,0,0,19,2,10,24,5,2,0,0,23,0,1,1,1
2390,Damián Suárez\Damian-Suarez,uy URU,DF,Getafe,es La Liga,29,1988,32.0,1646,1172,474,87,1,235,71,48,42,0,0,0,677,344,625,104,1032,147,345,3,1149,8,46,32,66
2391,Denis Suárez\Denis-Suarez,es ESP,MFFW,Barcelona,es La Liga,23,1994,6.7,379,355,24,4,1,54,7,6,19,1,0,1,332,10,37,48,324,4,1,1,311,2,3,11,10
2392,Leonardo Suárez\Leonardo-Suarez,ar ARG,MF,Villarreal,es La Liga,21,1996,0.3,10,10,0,0,0,4,2,0,0,0,0,0,7,0,3,9,1,0,0,0,7,0,1,0,2
2393,Luis Suárez\Luis-Suarez,uy URU,FW,Barcelona,es La Liga,30,1987,32.2,1070,1012,58,0,4,196,37,40,1,0,0,0,815,151,104,207,817,25,7,12,812,5,16,35,44
